date,prompt_version,episode_index,step_index,topology_name,load_regime,qot_pressure_regime,services_processed,winner_heuristic,winner_proposed_by,winner_raw_action,winner_decoded_path_nodes,winner_modulation_name,winner_initial_slot,winner_slot_end_exclusive,winner_path_hops,winner_path_length_km,judge_called,winner_confidence,decisive_signals_summary,agrees_with_baseline,fallback_reason,judge_error_message,post_status,post_accepted,post_reward,episode_service_blocking_rate,episode_bit_rate_blocking_rate,episode_disrupted_services_rate
21-03,v2_blocking_risk_compact_payload,2,755,Nobel Europe backbone,light,critical,755,load_balancing,load_balancing,1372,Lyon->Zurich->Milan->Munich->Berlin->Copenhagen->Oslo,QPSK,92,94,6,2245.533,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,0.9161204020182292,0.1111111111111111,0.24614953794455335,0.0
21-03,v2_blocking_risk_compact_payload,2,756,Nobel Europe backbone,light,critical,756,random,random,3469,Bordeaux->Paris->Brussels->Frankfurt->Munich->Vienna->Prague,QPSK,269,271,6,1978.5880000000002,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9667927307092274,0.11096433289299867,0.24605766539143417,0.0
21-03,v2_blocking_risk_compact_payload,2,757,Nobel Europe backbone,light,critical,757,random,random,789,Dublin->London->Amsterdam->Hamburg->Berlin->Prague->Vienna,BPSK,149,153,6,1949.423,True,0.85,qot_safety:random(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,0.969827113694822,0.11081794195250659,0.24596586139352672,0.0
21-03,v2_blocking_risk_compact_payload,2,758,Nobel Europe backbone,light,critical,758,load_balancing,load_balancing,2273,Bordeaux->Paris->Strasbourg->Frankfurt->Hamburg,QPSK,33,35,4,1455.88,True,0.0,,True,"judge_error:RuntimeError:LLM judge failed after 3 attempts: list indices must be integers or slices, not str","LLM judge failed after 3 attempts: list indices must be integers or slices, not str",accepted,True,0.9808526794115702,0.11067193675889328,0.24587412587412588,0.0
21-03,v2_blocking_risk_compact_payload,2,759,Nobel Europe backbone,light,critical,759,first_fit,first_fit,19,Brussels->Frankfurt->Strasbourg,8QAM,19,22,2,503.61799999999994,True,0.85,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,1.0286596179008485,0.11052631578947368,0.2456450861667443,0.0
21-03,v2_blocking_risk_compact_payload,2,760,Nobel Europe backbone,light,critical,760,first_fit,first_fit|load_balancing,356,Paris->Strasbourg->Zurich->Milan->Rome,QPSK,36,40,4,1243.313,True,0.92,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,1.0136285285154978,0.11038107752956636,0.2454164727780363,0.0
21-03,v2_blocking_risk_compact_payload,2,761,Nobel Europe backbone,light,critical,761,load_balancing,load_balancing,2380,Amsterdam->Hamburg->Frankfurt->Munich->Vienna,QPSK,140,144,4,1441.385,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,1.0153883735338847,0.11023622047244094,0.24518828451882846,0.0
21-03,v2_blocking_risk_compact_payload,2,762,Nobel Europe backbone,light,critical,762,random,random,2506,Milan->Zurich->Strasbourg->Frankfurt->Brussels->Paris,QPSK,266,268,5,1132.675,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,0.9809608856836954,0.11009174311926606,0.2450971279858723,0.0
21-03,v2_blocking_risk_compact_payload,2,763,Nobel Europe backbone,moderate,critical,763,random,random,3783,Amsterdam->Hamburg->Berlin->Warsaw->Budapest->Belgrade,BPSK,263,267,5,2015.811,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,0.97168829470252,0.1099476439790576,0.24500603920839914,0.0
21-03,v2_blocking_risk_compact_payload,2,764,Nobel Europe backbone,moderate,critical,764,random,random,553,Milan->Munich->Berlin->Warsaw,QPSK,233,237,3,1346.71,True,0.85,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0154268694125737,0.10980392156862745,0.24477861319966582,0.0
21-03,v2_blocking_risk_compact_payload,2,765,Nobel Europe backbone,moderate,critical,765,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.11096605744125326,0.24757236659576437,0.0
21-03,v2_blocking_risk_compact_payload,2,766,Nobel Europe backbone,moderate,critical,766,first_fit,first_fit,353,Budapest->Prague->Berlin->Hamburg->Amsterdam->Glasgow,QPSK,33,35,5,2038.416,True,0.6,qot_safety:load_balancing(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,0.9298455516497294,0.11082138200782268,0.2474808172321346,0.0
21-03,v2_blocking_risk_compact_payload,2,767,Nobel Europe backbone,moderate,critical,767,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.11197916666666667,0.2502532928064843,0.0
21-03,v2_blocking_risk_compact_payload,2,768,Nobel Europe backbone,moderate,critical,768,first_fit,first_fit,322,Munich->Vienna->Zagreb,QPSK,2,3,2,660.178,True,0.6,qot_safety:load_balancing(high) | fragmentation:random(medium),True,none,,accepted,True,0.9708047787348429,0.11183355006501951,0.25023024498065943,0.0
21-03,v2_blocking_risk_compact_payload,2,769,Nobel Europe backbone,moderate,critical,769,first_fit,first_fit,23,Amsterdam->Hamburg,8QAM,23,26,1,390.169,True,0.85,qot_safety:load_balancing(high) | fragmentation:first_fit(high),False,none,,accepted,True,1.0366362512111664,0.11168831168831168,0.25,0.0
21-03,v2_blocking_risk_compact_payload,2,770,Nobel Europe backbone,moderate,critical,770,first_fit,first_fit,604,London->Paris->Strasbourg->Zurich->Milan->Rome,QPSK,284,288,5,1593.629,True,0.85,fragmentation:load_balancing(high) | qot_safety:random(medium),False,none,,accepted,True,1.0134921511743837,0.11154345006485085,0.24977017834160692,0.0
21-03,v2_blocking_risk_compact_payload,2,771,Nobel Europe backbone,moderate,critical,771,first_fit,first_fit|load_balancing,3,Amsterdam->Brussels->Paris,8QAM,3,4,2,454.79,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.8748913139104844,0.11139896373056994,0.24974721941354905,0.0
21-03,v2_blocking_risk_compact_payload,2,772,Nobel Europe backbone,moderate,critical,772,load_balancing,load_balancing,1350,Budapest->Prague->Berlin->Hamburg->Amsterdam->Glasgow->Dublin,QPSK,70,72,6,2324.889,True,0.75,qot_safety:first_fit(high) | fragmentation:load_balancing(high),False,none,,accepted,True,0.8870590488115946,0.111254851228978,0.24965542589359552,0.0
21-03,v2_blocking_risk_compact_payload,2,773,Nobel Europe backbone,moderate,critical,773,first_fit,first_fit|load_balancing,26,Bordeaux->Paris->Brussels,8QAM,26,29,2,749.158,True,0.85,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.98554944396019,0.1111111111111111,0.24942623703295694,0.0
21-03,v2_blocking_risk_compact_payload,2,774,Nobel Europe backbone,moderate,critical,774,first_fit,first_fit|random,343,Athens->Rome->Milan->Zurich->Lyon,QPSK,23,27,4,2118.852,True,0.85,qot_safety:load_balancing(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0136099795500437,0.11096774193548387,0.24919746858662753,0.0
21-03,v2_blocking_risk_compact_payload,2,775,Nobel Europe backbone,moderate,critical,775,random,random,855,Belgrade->Budapest->Prague,BPSK,215,219,2,792.773,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9809264596256738,0.11082474226804123,0.24910607866507747,0.0
21-03,v2_blocking_risk_compact_payload,2,776,Nobel Europe backbone,moderate,critical,776,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.11196911196911197,0.25184982186900523,0.0
21-03,v2_blocking_risk_compact_payload,2,777,Nobel Europe backbone,moderate,critical,777,load_balancing,load_balancing,1375,Hamburg->Frankfurt->Munich->Vienna->Zagreb,QPSK,95,99,4,1348.8760000000002,True,0.85,qot_safety:load_balancing(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.014885918299357,0.11182519280205655,0.2516199689696085,0.0
21-03,v2_blocking_risk_compact_payload,2,778,Nobel Europe backbone,moderate,critical,778,random,random,4799,Frankfurt->Strasbourg->Paris->Lyon->Zurich,BPSK,319,320,4,1329.98,True,0.6,qot_safety:random(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.8847647984822592,0.1116816431322208,0.25159700675305713,0.0
21-03,v2_blocking_risk_compact_payload,2,779,Nobel Europe backbone,moderate,critical,779,random,random,896,Copenhagen->Berlin->Munich,BPSK,256,257,2,839.9159999999999,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.8809493206146485,0.11153846153846154,0.2515740487270736,0.0
21-03,v2_blocking_risk_compact_payload,2,780,Nobel Europe backbone,moderate,critical,780,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.11267605633802817,0.2542958450768252,0.0
21-03,v2_blocking_risk_compact_payload,2,781,Nobel Europe backbone,moderate,critical,781,random,random,632,Hamburg->Frankfurt->Strasbourg->Zurich,QPSK,312,316,3,723.797,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0158551673094431,0.11253196930946291,0.2540648560268871,0.0
21-03,v2_blocking_risk_compact_payload,2,782,Nobel Europe backbone,moderate,critical,782,first_fit,first_fit|load_balancing,477,Frankfurt->Munich->Vienna->Zagreb,QPSK,157,173,3,969.4850000000001,True,0.85,qot_safety:random(high) | fragmentation:first_fit(high),False,none,,accepted,True,1.0615949389214316,0.1123882503192848,0.2531450810028057,0.0
21-03,v2_blocking_risk_compact_payload,2,783,Nobel Europe backbone,moderate,critical,783,random,random,1383,Amsterdam->Hamburg->Frankfurt,QPSK,103,105,2,769.56,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,0.9806482595407093,0.11224489795918367,0.25305346964624986,0.0
21-03,v2_blocking_risk_compact_payload,2,784,Nobel Europe backbone,moderate,critical,784,load_balancing,load_balancing,4460,Berlin->Munich->Frankfurt->Brussels->Paris,QPSK,300,304,4,1363.605,True,0.85,qot_safety:load_balancing(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0145905713240306,0.11210191082802548,0.25282473108560066,0.0
21-03,v2_blocking_risk_compact_payload,2,785,Nobel Europe backbone,moderate,critical,785,load_balancing,load_balancing,1280,London->Paris->Lyon->Zurich,QPSK,0,2,3,1089.5929999999998,True,0.75,qot_safety:first_fit(high) | fragmentation:load_balancing(high) | slot_efficiency:first_fit(medium),True,none,,accepted,True,0.9835865477720896,0.11195928753180662,0.25273335140507813,0.0
21-03,v2_blocking_risk_compact_payload,2,786,Nobel Europe backbone,moderate,critical,786,first_fit,first_fit,446,Oslo->Copenhagen->Berlin->Hamburg->Frankfurt->Strasbourg->Zurich,QPSK,126,130,6,1790.006,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,1.0009927968184154,0.11181702668360864,0.2525051909361741,0.0
21-03,v2_blocking_risk_compact_payload,2,787,Nobel Europe backbone,moderate,critical,787,load_balancing,load_balancing,1297,Glasgow->Amsterdam->Brussels->Paris->Lyon,QPSK,17,19,4,1515.732,True,0.75,qot_safety:first_fit(high) | fragmentation:load_balancing(high),False,none,,accepted,True,0.9798790017763773,0.1116751269035533,0.2524140420539662,0.0
21-03,v2_blocking_risk_compact_payload,2,788,Nobel Europe backbone,moderate,critical,788,first_fit,first_fit|load_balancing,8,Munich->Milan->Zurich,8QAM,8,11,2,577.706,True,0.75,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,1.0364699125289918,0.11153358681875793,0.25218645748805335,0.0
21-03,v2_blocking_risk_compact_payload,2,789,Nobel Europe backbone,moderate,critical,789,random,random,881,Amsterdam->Hamburg->Berlin->Prague->Budapest->Belgrade->Athens,BPSK,241,245,6,2500.435,True,0.6,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.9683712824185691,0.11139240506329114,0.25209553853086974,0.0
21-03,v2_blocking_risk_compact_payload,2,790,Nobel Europe backbone,moderate,critical,790,first_fit,first_fit,366,Dublin->London->Amsterdam->Brussels->Frankfurt,QPSK,46,50,4,1288.068,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,1.008975128332774,0.11125158027812895,0.2518685276902296,0.0
21-03,v2_blocking_risk_compact_payload,2,791,Nobel Europe backbone,moderate,critical,791,first_fit,first_fit,485,London->Amsterdam->Hamburg->Berlin->Prague->Vienna,QPSK,165,167,5,1484.3210000000001,True,0.6,qot_safety:load_balancing(high) | fragmentation:random(high),True,none,,accepted,True,0.9744960288206737,0.1111111111111111,0.25177783778917995,0.0
21-03,v2_blocking_risk_compact_payload,2,792,Nobel Europe backbone,moderate,critical,792,random,random,777,Warsaw->Budapest->Belgrade->Zagreb,BPSK,137,141,3,1263.854,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),False,none,,accepted,True,0.9828963418801626,0.11097099621689786,0.25168721317376047,0.0
21-03,v2_blocking_risk_compact_payload,2,793,Nobel Europe backbone,moderate,critical,793,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.11209068010075567,0.2517545438186072,0.0
21-03,v2_blocking_risk_compact_payload,2,794,Nobel Europe backbone,moderate,critical,794,first_fit,first_fit|load_balancing,64,London->Paris->Strasbourg,8QAM,64,75,2,738.123,True,0.85,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,0.9677940078079701,0.1119496855345912,0.25085171239017395,0.0
21-03,v2_blocking_risk_compact_payload,2,795,Nobel Europe backbone,moderate,critical,795,load_balancing,load_balancing,4281,Oslo->Stockholm->Warsaw->Budapest->Prague->Vienna,QPSK,121,125,5,2504.4219999999996,True,0.6,qot_safety:load_balancing(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.010833481947581,0.11180904522613065,0.25062701540666427,0.0
21-03,v2_blocking_risk_compact_payload,2,796,Nobel Europe backbone,moderate,critical,796,random,random,546,London->Paris->Lyon,QPSK,226,242,2,734.429,True,0.6,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.060899299645486,0.11166875784190715,0.24973223848625492,0.0
21-03,v2_blocking_risk_compact_payload,2,797,Nobel Europe backbone,moderate,critical,797,random,random,1707,Belgrade->Zagreb->Vienna->Prague,BPSK,107,111,3,939.48,True,0.0,,True,judge_error:RuntimeError:LLM judge failed after 3 attempts: 'winner',LLM judge failed after 3 attempts: 'winner',accepted,True,0.9748323460419974,0.11152882205513784,0.24964311206281228,0.0
21-03,v2_blocking_risk_compact_payload,2,798,Nobel Europe backbone,moderate,critical,798,first_fit,first_fit,10,Belgrade->Zagreb->Vienna,8QAM,10,12,2,682.597,True,0.6,qot_safety:load_balancing(high) | fragmentation:random(high),True,none,,accepted,True,0.9447881937026978,0.1113892365456821,0.24955404923296468,0.0
21-03,v2_blocking_risk_compact_payload,2,799,Nobel Europe backbone,moderate,critical,799,first_fit,first_fit|load_balancing,56,Bordeaux->Paris->Brussels,8QAM,56,67,2,749.158,True,0.85,qot_safety:random(high) | fragmentation:first_fit(high),True,none,,accepted,True,1.0048631176352503,0.11125,0.24866690366157126,0.0
21-03,v2_blocking_risk_compact_payload,2,800,Nobel Europe backbone,moderate,critical,800,first_fit,first_fit|load_balancing|random,4800,,,-1,-1,0,0.0,False,0.0,,True,single_candidate,,rejected_by_agent,False,-0.15,0.11235955056179775,0.25132837407013814,0.0
21-03,v2_blocking_risk_compact_payload,2,801,Nobel Europe backbone,moderate,critical,801,load_balancing,load_balancing,1400,Belgrade->Zagreb->Rome->Milan->Zurich->Lyon->Barcelona->Madrid,QPSK,120,124,7,2949.42,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),True,none,,accepted,True,0.9934959630171458,0.11221945137157108,0.25110599893824104,0.0
21-03,v2_blocking_risk_compact_payload,2,802,Nobel Europe backbone,moderate,critical,802,first_fit,first_fit,479,Glasgow->Dublin->London->Paris->Bordeaux->Madrid,QPSK,159,163,5,2124.3720000000003,True,0.85,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,1.009931302216525,0.11207970112079702,0.2508840169731259,0.0
21-03,v2_blocking_risk_compact_payload,2,803,Nobel Europe backbone,moderate,critical,803,load_balancing,load_balancing,3302,Vienna->Zagreb->Rome->Milan->Zurich,QPSK,102,106,4,1524.439,True,0.75,qot_safety:first_fit(high) | fragmentation:random(medium),True,none,,accepted,True,1.017664415637652,0.11194029850746269,0.25066242713301534,0.0
21-03,v2_blocking_risk_compact_payload,2,804,Nobel Europe backbone,moderate,critical,804,random,random,412,Athens->Rome->Milan->Zurich->Strasbourg->Paris->Bordeaux,QPSK,92,96,6,2778.791,True,0.6,fragmentation:random(high) | qot_safety:first_fit(medium),False,none,,accepted,True,0.9982250134150187,0.11180124223602485,0.25044122837980937,0.0
21-03,v2_blocking_risk_compact_payload,2,805,Nobel Europe backbone,moderate,critical,805,load_balancing,load_balancing,1342,Copenhagen->Berlin->Munich->Milan->Zurich->Lyon,QPSK,62,66,5,1772.7859999999998,True,0.75,qot_safety:random(high) | fragmentation:load_balancing(high),True,none,,accepted,True,1.0147950271765391,0.11166253101736973,0.25022041967906894,0.0
21-03,v2_blocking_risk_compact_payload,2,806,Nobel Europe backbone,moderate,critical,806,load_balancing,load_balancing,4282,Bordeaux->Paris->Brussels->Frankfurt->Munich->Berlin->Copenhagen->Oslo,QPSK,122,124,7,2671.85,True,0.6,qot_safety:first_fit(high) | fragmentation:load_balancing(medium),False,none,,accepted,True,0.8494425053397814,0.11152416356877323,0.25013220518244317,0.0
21-03,v2_blocking_risk_compact_payload,2,807,Nobel Europe backbone,moderate,critical,807,random,random,1477,Dublin->London->Paris->Lyon->Zurich->Milan,QPSK,197,201,5,1778.87,True,0.75,qot_safety:random(high) | fragmentation:first_fit(medium),True,none,,accepted,True,1.0150625845526033,0.11138613861386139,0.24991194082423387,0.0
21-03,v2_blocking_risk_compact_payload,2,808,Nobel Europe backbone,moderate,critical,808,first_fit,first_fit|load_balancing,471,Stockholm->Warsaw->Budapest->Belgrade->Zagreb,QPSK,151,167,4,2064.149,True,0.0,,True,judge_error:RuntimeError:LLM judge validation error: Extra data: line 24 column 1 (char 718),LLM judge validation error: Extra data: line 24 column 1 (char 718),accepted,True,0.9412319947655002,0.11124845488257108,0.24903474903474904,0.0
